"name","longitude","latitude","prov","date","key"
"Crotalus basiliscus",-103.3010788634,20.1711210706,"inat",2021-10-10,"235340166"
"Crotalus basiliscus",-107.54956,25.01007,"inat",2024-08-10,"234967692"
"Crotalus basiliscus",-104.8893666667,20.7267616667,"inat",2024-08-05,"234646100"
"Crotalus basiliscus",-104.9955833333,20.8238466667,"inat",2024-08-07,"234645720"
"Crotalus basiliscus",-104.967155,20.8125166667,"inat",2024-08-07,"234549517"
"Crotalus basiliscus",-103.6719703674,19.1845225471,"inat",2024-07-02,"234433810"
"Crotalus basiliscus",-103.8413890824,20.7883326563,"inat",2024-08-04,"234367614"
"Crotalus basiliscus",-103.2940156792,20.7282238209,"inat",2024-08-03,"234284677"
"Crotalus basiliscus",-108.7539128386,25.9910851289,"inat",2024-07-15,"234216182"
"Crotalus basiliscus",-103.8462931663,20.8023394138,"inat",2024-08-03,"233653963"
"Crotalus basiliscus",-104.6134243906,19.7322455897,"inat",2024-07-31,"233036794"
"Crotalus basiliscus",-103.7091290206,19.4636849389,"inat",2024-07-28,"232416543"
"Crotalus basiliscus",-105.76642,23.0258305,"inat",2024-07-27,"232173106"
"Crotalus basiliscus",-104.0225256979,20.2988891323,"inat",2024-07-25,"231880492"
"Crotalus basiliscus",-104.3733690307,19.1255901333,"inat",2024-06-17,"231140848"
"Crotalus basiliscus",-108.6220333333,26.4389033333,"inat",2024-07-18,"230425725"
"Crotalus basiliscus",-103.5162118084,20.4114465344,"inat",2024-07-19,"230364686"
"Crotalus basiliscus",-103.304451805,20.5455442485,"inat",2024-07-19,"230364506"
"Crotalus basiliscus",-106.2709774072,23.291170757,"inat",2024-05-02,"230330180"
"Crotalus basiliscus",-103.9115658845,20.6225007135,"inat",2024-07-08,"228199972"
"Crotalus basiliscus",-103.8433253795,20.6585592924,"inat",2024-07-08,"228199818"
"Crotalus basiliscus",-103.8021527559,20.9045411399,"inat",2024-07-08,"228105772"
"Crotalus basiliscus",-103.8119003097,20.8555106989,"inat",2024-07-08,"228105429"
"Crotalus basiliscus",-103.4844131389,20.59296225,"inat",2024-07-07,"228026731"
"Crotalus basiliscus",-109.89053287,22.90481039,"inat",2024-07-01,"226611748"
"Crotalus basiliscus",-103.4683453778,20.5981799472,"inat",2024-06-30,"226351461"
"Crotalus basiliscus",-103.3058972997,20.7290668997,"inat",2024-06-29,"226321742"
"Crotalus totonacus",-99.0563888848,21.2694443017,"inat",2021-05-23,"225438348"
"Crotalus basiliscus",-103.9380233726,22.0618987577,"inat",2023-07-10,"225388993"
"Crotalus totonacus",-97.9250454207,22.4189880391,"inat",2024-06-24,"224980376"
"Crotalus basiliscus",-105.3499855,20.3412796,"inat",2024-06-20,"224726466"
"Crotalus basiliscus",-103.4144592285,20.5047912598,"inat",2024-06-21,"224211746"
"Crotalus basiliscus",-103.415977478,20.5034484863,"inat",2024-06-21,"224209866"
"Crotalus basiliscus",-105.3499854729,20.3412795909,"inat",NA,"224120924"
"Crotalus basiliscus",-103.4704767913,20.5983386678,"inat",2024-06-16,"223272906"
"Crotalus totonacus",-100.2475966667,25.6450283333,"inat",2024-06-08,"221330219"
"Crotalus basiliscus",-103.533203,20.617737,"inat",2023-09-24,"220927278"
"Crotalus basiliscus",-103.7796764821,19.8997812357,"inat",2024-05-30,"219471604"
"Crotalus basiliscus",-105.3389988095,20.3037983107,"inat",2024-01-31,"219007930"
"Crotalus basiliscus",-105.0595597796,21.751695235,"inat",2024-05-09,"218996755"
"Crotalus basiliscus",-108.4324482649,25.2727935086,"inat",2024-05-26,"218787281"
"Crotalus basiliscus",-99.1881421,19.5239173,"inat",2024-05-23,"217708771"
"Crotalus basiliscus",-103.7046733333,19.4672183333,"inat",2023-10-21,"215752760"
"Crotalus basiliscus",-106.9212929159,23.9357291664,"inat",2024-05-09,"214904303"
"Crotalus basiliscus",-106.784776859,24.5569871706,"inat",NA,"212417797"
"Crotalus totonacus",-100.3018997982,25.7547279949,"inat",2024-04-18,"211898001"
"Crotalus basiliscus",-106.6252583333,23.47853,"inat",2024-04-27,"210607226"
"Crotalus basiliscus",-103.8850390166,20.1060006915,"inat",2024-04-13,"207076715"
"Crotalus basiliscus",-103.8325465098,20.8014076136,"inat",2023-12-22,"202220627"
"Crotalus basiliscus",-103.6055451553,19.8371589382,"inat",2018-09-12,"201940409"
"Crotalus basiliscus",-103.9122018475,19.2007176063,"inat",2024-02-27,"200734424"
"Crotalus basiliscus",-105.7830583333,23.0714278333,"inat",2024-02-22,"200138241"
"Crotalus basiliscus",-106.8810605968,23.8000331148,"inat",2024-02-02,"198406183"
"Crotalus basiliscus",-105.2261794161,21.1024677301,"inat",2024-02-01,"198283699"
"Crotalus basiliscus",-103.2814416667,20.3340166667,"inat",2019-09-15,"198248858"
"Crotalus basiliscus",-107.2979955249,25.0961810401,"inat",2024-01-06,"197246883"
"Crotalus basiliscus",-103.4456140548,20.4787909764,"inat",2023-12-31,"195722270"
"Crotalus basiliscus",-105.4549482089,20.835199141,"inat",2024-01-02,"195633747"
"Crotalus basiliscus",-105.3393381875,20.3752295703,"inat",2023-12-24,"194934296"
"Crotalus basiliscus",-103.8223956262,20.6771054439,"inat",2023-12-22,"194714429"
"Crotalus basiliscus",-103.8025777514,20.6410184154,"inat",2023-12-16,"194331451"
"Crotalus basiliscus",-103.704705,19.467205,"inat",2023-10-21,"194252351"
"Crotalus basiliscus",-103.413384296,20.3852628247,"inat",2022-06-18,"193262193"
"Crotalus basiliscus",-106.42437,23.3038083333,"inat",2023-12-03,"193035162"
"Crotalus basiliscus",-103.2926940471,20.7291251151,"inat",2023-09-09,"192774383"
"Crotalus basiliscus",-103.8971974701,19.206160172,"inat",2018-11-13,"192750817"
"Crotalus basiliscus",-106.5051211691,23.8569717482,"inat",2023-10-14,"191706732"
"Crotalus basiliscus",-108.0714468,25.1483767,"inat",2023-11-18,"191681428"
"Crotalus basiliscus",-104.4675611111,20.9869861111,"inat",2023-11-19,"191498474"
"Crotalus basiliscus",-107.65403,25.0765861667,"inat",2023-11-15,"191438454"
"Crotalus basiliscus",-103.59886695,19.33091065,"inat",2023-11-08,"191264635"
"Crotalus basiliscus",-104.7916029527,19.2449426464,"inat",2021-06-04,"191012836"
"Crotalus basiliscus",-103.6505127174,19.2489726629,"inat",2023-11-08,"190411406"
"Crotalus basiliscus",-104.8902883333,20.7304116667,"inat",2023-11-01,"190307600"
"Crotalus basiliscus",-104.3457260284,19.1396347196,"inat",2023-11-06,"190252107"
"Crotalus basiliscus",-104.1424255278,19.3044815,"inat",2023-11-03,"189962069"
"Crotalus basiliscus",-104.1424277778,19.3044805556,"inat",2023-11-02,"189771473"
"Crotalus basiliscus",-103.9286439592,19.6646873541,"inat",2022-06-08,"189768053"
"Crotalus basiliscus",-103.77109525,19.9533119167,"inat",2023-10-29,"189384394"
"Crotalus basiliscus",-103.509585,20.7454649722,"inat",2021-06-29,"189316778"
"Crotalus basiliscus",-103.6023742942,20.7828017827,"inat",2023-10-27,"189178070"
"Crotalus basiliscus",-108.9376762835,26.9263766495,"inat",2023-08-13,"188706394"
"Crotalus basiliscus",-108.9376226393,26.9263670838,"inat",2023-08-13,"188706385"
"Crotalus basiliscus",-106.2583611111,23.4410944444,"inat",2023-10-19,"188328473"
"Crotalus basiliscus",-105.915326811,22.7772332643,"inat",2019-11-01,"187878673"
"Crotalus basiliscus",-106.505257488,23.8570506489,"inat",2023-10-14,"187874473"
"Crotalus basiliscus",-104.079254,20.321821,"inat",2023-09-09,"187735296"
"Crotalus basiliscus",-103.5983296484,19.7877436144,"inat",2023-09-05,"187598403"
"Crotalus totonacus",-99.7387968376,21.434136116,"inat",2023-10-12,"187484379"
"Crotalus basiliscus",-105.92753,22.778755,"inat",2021-09-02,"186956936"
"Crotalus basiliscus",-103.6105994135,20.2872287383,"inat",2023-09-26,"186591867"
"Crotalus basiliscus",-105.4118320642,20.899388771,"inat",2023-10-05,"186363626"
"Crotalus totonacus",-99.3393675859,23.1986154867,"inat",2023-10-01,"186217372"
"Crotalus basiliscus",-103.7102350965,19.4097943258,"inat",2023-10-01,"185794566"
"Crotalus basiliscus",-103.557766,20.6212459722,"inat",2023-08-27,"185354599"
"Crotalus basiliscus",-104.7316541178,20.3320672398,"inat",2020-08-15,"185301963"
"Crotalus basiliscus",-104.403411865,21.755290985,"inat",2023-09-20,"185053418"
"Crotalus basiliscus",-103.5711815823,20.7115622276,"inat",2023-09-24,"184889909"
"Crotalus basiliscus",-118.2881616667,34.1470305,"inat",2023-09-24,"184775609"
"Crotalus basiliscus",-103.3494377509,20.6475486496,"inat",NA,"184724140"
"Crotalus basiliscus",-103.3494377509,20.6475486496,"inat",NA,"184723937"
"Crotalus basiliscus",-103.3494377509,20.6475486496,"inat",NA,"184723191"
"Crotalus basiliscus",-104.3880254688,21.6666969616,"inat",2023-07-19,"184489798"
"Crotalus basiliscus",-104.818825,20.3403416667,"inat",2023-09-10,"183688906"
"Crotalus basiliscus",-103.7979298535,19.0203305743,"inat",2013-09-05,"183390169"
"Crotalus basiliscus",-106.7925549299,24.5565016895,"inat",NA,"182585885"
"Crotalus basiliscus",-105.9056171402,22.7755091398,"inat",2023-09-02,"181692855"
"Crotalus basiliscus",-104.40213,19.1248278333,"inat",2023-08-28,"180875309"
"Crotalus basiliscus",-103.7448366667,20.1423916667,"inat",2022-02-27,"180577858"
"Crotalus basiliscus",-104.0820846558,19.3477802277,"inat",2023-08-14,"180464103"
"Crotalus basiliscus",-104.2302463576,19.2189933434,"inat",2023-08-25,"180190133"
"Crotalus basiliscus",-103.8413890824,20.7883326563,"inat",2022-10-22,"180063478"
"Crotalus basiliscus",-106.4434664324,23.2995645404,"inat",2023-08-15,"179618071"
"Crotalus basiliscus",-103.8937720471,19.883095334,"inat",2023-08-17,"179419954"
"Crotalus basiliscus",-104.4004767659,19.1244114372,"inat",2023-08-18,"179099857"
"Crotalus basiliscus",-102.9856628726,19.9091361347,"inat",2013-03-31,"179094889"
"Crotalus basiliscus",-104.4875311469,20.4186864341,"inat",2023-08-18,"179031704"
"Crotalus basiliscus",-108.918762,26.9205329722,"inat",2023-08-13,"178652826"
"Crotalus basiliscus",-105.2311276177,21.3077335304,"inat",2023-08-06,"178098663"
"Crotalus basiliscus",-104.0024968599,19.4905688397,"inat",2023-08-12,"178046554"
"Crotalus totonacus",-100.5009760335,22.1405219979,"inat",2023-08-09,"177474776"
"Crotalus basiliscus",-105.0902788789,23.1321757368,"inat",2020-07-29,"177379324"
"Crotalus basiliscus",-105.0902574213,23.1320366126,"inat",2020-07-29,"177379323"
"Crotalus basiliscus",-106.4306116667,23.9361716667,"inat",2023-08-06,"177098113"
"Crotalus basiliscus",-103.780758,19.9564829722,"inat",2023-06-21,"176318093"
"Crotalus basiliscus",-103.864816837,18.982469712,"inat",2023-07-29,"175721243"
"Crotalus totonacus",-100.1932504823,25.5761634239,"inat",2023-05-16,"175217392"
"Crotalus basiliscus",-106.688069813,24.4230876946,"inat",2023-07-24,"174713875"
"Crotalus basiliscus",-109.0466016912,25.4856707333,"inat",2020-07-21,"174588651"
"Crotalus basiliscus",-105.2298577844,21.1305197403,"inat",2023-05-01,"174180809"
"Crotalus basiliscus",-106.789965257,24.5297457873,"inat",NA,"173866517"
"Crotalus basiliscus",-104.888175,20.7255916667,"inat",2023-07-17,"173769452"
"Crotalus basiliscus",-105.2077789278,22.0467682824,"inat",2023-06-15,"173470708"
"Crotalus basiliscus",-103.4681309337,20.5903877641,"inat",2023-07-16,"173172592"
"Crotalus basiliscus",-108.808981968,26.9314406684,"inat",2022-09-04,"172999679"
"Crotalus basiliscus",-103.9957782241,20.6235333158,"inat",2023-07-09,"172285546"
"Crotalus basiliscus",-103.4396883333,20.293655,"inat",2023-07-10,"172274283"
"Crotalus basiliscus",-103.9311133333,19.3190216667,"inat",2023-07-01,"171420601"
"Crotalus basiliscus",-103.8516166667,19.3095383333,"inat",2023-07-02,"171405801"
"Crotalus basiliscus",-105.0104617282,20.2851723084,"inat",2023-06-30,"171046741"
"Crotalus basiliscus",-104.9708404539,20.3113594053,"inat",2023-07-02,"170851698"
"Crotalus basiliscus",-105.2667466667,20.488255,"inat",2023-07-01,"170532594"
"Crotalus basiliscus",-102.658887282,20.7530617673,"inat",2023-06-28,"170061065"
"Crotalus basiliscus",-104.8906466667,20.7328783333,"inat",2023-06-25,"169542436"
"Crotalus basiliscus",-103.6788652372,19.4724466419,"inat",2023-06-01,"169183098"
"Crotalus basiliscus",-108.9311523333,27.0011672778,"inat",2023-05-31,"169129413"
"Crotalus basiliscus",-105.5799639556,22.6011880107,"inat",2017-11-08,"167198333"
"Crotalus basiliscus",-106.590865,23.6847583333,"inat",2018-02-27,"166196377"
"Crotalus basiliscus",-104.87075,20.6864466667,"inat",2022-08-25,"166095760"
"Crotalus basiliscus",-106.4434665,23.2995644,"inat",2023-05-17,"166013140"
"Crotalus basiliscus",-107.0609590696,25.6200671619,"inat",2021-07-23,"165361446"
"Crotalus basiliscus",-107.0609590696,25.6200671619,"inat",2018-08-17,"165361434"
"Crotalus totonacus",-99.1367720733,23.6468013811,"inat",2018-08-07,"164986890"
"Crotalus basiliscus",-108.9420383525,27.0038595936,"inat",2021-08-15,"164866384"
"Crotalus basiliscus",-104.5896147564,20.0271209719,"inat",2021-05-08,"162436249"
"Crotalus basiliscus",-106.443,23.299,"inat",2023-05-17,"162249866"
"Crotalus basiliscus",-106.0899055,23.1633471667,"inat",2023-05-01,"160246729"
"Crotalus basiliscus",-107.530115,25.0498416667,"inat",2023-05-01,"160006202"
"Crotalus basiliscus",-106.8341737613,23.8696649787,"inat",2023-04-30,"159711087"
"Crotalus basiliscus",-106.4457305556,23.27705,"inat",2023-04-30,"159030914"
"Crotalus basiliscus",-106.8409166667,23.870845,"inat",2023-05-01,"159027896"
"Crotalus basiliscus",-102.3333334923,19.749999321,"inat",NA,"158779145"
"Crotalus basiliscus",-106.6900262,24.4200462972,"inat",2023-04-30,"158481567"
"Crotalus basiliscus",-106.7566916667,24.54543,"inat",2023-04-30,"158437621"
"Crotalus basiliscus",-106.2969093642,23.1117423124,"inat",2023-03-05,"158414780"
"Crotalus basiliscus",-106.7622221634,24.3977769724,"inat",2023-04-28,"157879045"
"Crotalus basiliscus",-106.9323283618,23.6946537007,"inat",2016-10-20,"157106068"
"Crotalus basiliscus",-103.6559373599,19.338567737,"inat",2023-04-25,"156764618"
"Crotalus totonacus",-98.0303743089,23.7500685153,"inat",2023-04-09,"154309650"
"Crotalus basiliscus",-103.7881,19.042375,"inat",2022-07-24,"154134030"
"Crotalus basiliscus",-104.939445,20.8041833333,"inat",2022-11-16,"154047565"
"Crotalus basiliscus",-104.3479385375,20.1293888092,"inat",2023-04-05,"153645119"
"Crotalus basiliscus",-102.0396540005,18.6921529564,"inat",2021-03-20,"151588822"
"Crotalus basiliscus",-105.2253316,20.653407,"inat",2014-12-05,"151133763"
"Crotalus basiliscus",-104.2279966667,19.671295,"inat",2023-03-12,"150955547"
"Crotalus basiliscus",-105.2253316,20.653407,"inat",2014-12-05,"150812108"
"Crotalus basiliscus",-103.3494377509,20.6475486496,"inat",2021-08-15,"150703745"
"Crotalus basiliscus",-106.5740609387,23.8066330773,"inat",2023-03-05,"150386689"
"Crotalus basiliscus",-106.7989851907,24.5608075241,"inat",NA,"150306386"
"Crotalus totonacus",-100.1319855452,25.3633254358,"inat",2021-04-13,"149733923"
"Crotalus totonacus",-98.4215305556,23.8127805556,"inat",2023-02-01,"148982214"
"Crotalus basiliscus",-104.97658,19.39682,"inat",2021-04-25,"148864359"
"Crotalus basiliscus",-106.43033815,23.8536962769,"inat",2023-02-11,"148585718"
"Crotalus totonacus",-98.6812067118,20.4686279873,"inat",2022-12-09,"148330189"
"Crotalus basiliscus",-106.8591598,23.7748327,"inat",2023-01-26,"148008393"
"Crotalus basiliscus",-103.3494377509,20.6475486496,"inat",2022-06-18,"147123610"
"Crotalus basiliscus",-103.8473596796,20.7949807625,"inat",2021-06-20,"147122223"
"Crotalus basiliscus",-102.6570425928,20.7517314869,"inat",2022-09-07,"147059174"
"Crotalus basiliscus",-106.2471611111,23.4217527778,"inat",2020-07-13,"146929614"
"Crotalus basiliscus",-102.0328333333,18.6858333333,"inat",2020-10-13,"146357170"
"Crotalus basiliscus",-102.0165156418,18.7033873001,"inat",2021-03-20,"146295150"
"Crotalus basiliscus",-103.6119044279,19.2543608332,"inat",2023-01-03,"145797513"
"Crotalus totonacus",-100.1447499725,21.8466669363,"inat",2022-11-24,"142743172"
"Crotalus basiliscus",-108.7484257668,27.0181548761,"inat",2022-11-23,"142715786"
"Crotalus basiliscus",-105.9182584024,22.7825621927,"inat",2022-11-19,"142708064"
"Crotalus basiliscus",-105.9278389228,22.7787934103,"inat",2021-09-02,"142626846"
"Crotalus basiliscus",-105.93321228,22.77853775,"inat",2022-11-19,"142542635"
"Crotalus basiliscus",-103.8413890824,20.7883326563,"inat",2022-08-27,"142515047"
"Crotalus basiliscus",-105.9067306517,22.7726650236,"inat",2022-11-19,"142396233"
"Crotalus basiliscus",-103.521342,20.7198898997,"inat",2022-11-08,"141554306"
"Crotalus basiliscus",-103.8377567008,19.4869851269,"inat",2022-11-07,"141541471"
"Crotalus basiliscus",-104.0369410067,19.3991158324,"inat",2020-10-19,"141278016"
"Crotalus basiliscus",-104.876283,19.74230895,"inat",2021-06-17,"141234116"
"Crotalus basiliscus",-105.8800010383,22.7575290189,"inat",2022-09-21,"141128285"
"Crotalus basiliscus",-106.88388,23.8133366667,"inat",2022-11-01,"140848555"
"Crotalus basiliscus",-103.7463033215,19.9498942591,"inat",2022-10-23,"139896351"
"Crotalus basiliscus",-105.4024090477,20.8932013764,"inat",2022-10-20,"139460326"
"Crotalus basiliscus",-105.4065666667,20.89226,"inat",2022-10-20,"139453743"
"Crotalus totonacus",-99.6103287488,21.1880249673,"inat",2022-10-14,"138721086"
"Crotalus basiliscus",-105.502875,23.0604083333,"inat",2022-10-11,"138437136"
"Crotalus basiliscus",-105.0414111,19.497525,"inat",2020-01-14,"137927957"
"Crotalus totonacus",-100.0845457418,25.3545553054,"inat",2022-09-27,"136794951"
"Crotalus totonacus",-100.1114679293,25.3375209149,"inat",2022-08-09,"136765985"
"Crotalus basiliscus",-105.8944338662,22.733666865,"inat",2022-09-21,"136481249"
"Crotalus basiliscus",-118.288125,34.1470221667,"inat",2022-09-18,"135883731"
"Crotalus basiliscus",-118.2881383333,34.1468916667,"inat",2022-09-18,"135876180"
"Crotalus basiliscus",-103.8512033333,19.3114633333,"inat",2022-08-07,"135412970"
"Crotalus basiliscus",-107.6596017927,25.07573803,"inat",2022-07-06,"134949976"
"Crotalus basiliscus",-103.2637076452,20.2996988493,"inat",2022-08-04,"134818266"
"Crotalus basiliscus",-103.8732806793,22.1114859615,"inat",2022-05-27,"134744728"
"Crotalus basiliscus",-104.1523214802,19.3011852382,"inat",2022-09-09,"134669825"
"Crotalus basiliscus",-105.9916,23.31875,"inat",2022-09-04,"134586783"
"Crotalus basiliscus",-105.8337333333,23.5774883333,"inat",2022-09-05,"134584951"
"Crotalus basiliscus",-105.8390283333,23.5939883333,"inat",2022-09-05,"134584816"
"Crotalus totonacus",-99.1722220927,21.5136331666,"inat",2022-08-24,"132915532"
"Crotalus basiliscus",-103.8606416667,20.810455,"inat",2022-08-27,"132576527"
"Crotalus basiliscus",-105.5251546388,20.8675924373,"inat",2022-08-20,"132025582"
"Crotalus basiliscus",-103.7333533333,19.9101116667,"inat",2022-08-20,"131952899"
"Crotalus basiliscus",-103.71685,19.8818966667,"inat",2022-08-21,"131952749"
"Crotalus basiliscus",-106.9692708,24.0398892,"inat",2022-08-12,"131100308"
"Crotalus basiliscus",-103.7285006046,20.1408267262,"inat",2022-06-18,"129101187"
"Crotalus basiliscus",-103.8325002417,20.8820498234,"inat",2022-07-21,"129045805"
"Crotalus basiliscus",-103.8569444444,21.9013888889,"inat",2022-07-31,"128960621"
"Crotalus totonacus",-99.0600241469,21.2985055964,"inat",2022-07-12,"128828501"
"Crotalus basiliscus",-103.8600254059,20.8093062631,"inat",2022-07-13,"126825822"
"Crotalus basiliscus",-103.8598064706,20.8104937515,"inat",2022-07-12,"126168324"
"Crotalus basiliscus",-106.6890773177,24.4293050703,"inat",NA,"126026230"
"Crotalus basiliscus",-104.99662,19.496237,"inat",2009-07-27,"125989525"
"Crotalus basiliscus",-104.99662,19.496237,"inat",2009-07-27,"125989524"
"Crotalus basiliscus",-104.0775905181,19.3414290859,"inat",2019-11-12,"125981455"
"Crotalus basiliscus",-107.5646276066,24.9928934246,"inat",2022-07-03,"124817494"
"Crotalus basiliscus",-103.8049866667,19.8829883333,"inat",2022-07-03,"124730023"
"Crotalus totonacus",-99.2122805491,23.1421771043,"inat",2022-06-30,"124392413"
"Crotalus basiliscus",-105.2312269807,21.3173271147,"inat",2021-12-11,"124149638"
"Crotalus basiliscus",-104.8789583333,20.7002366667,"inat",2022-06-27,"123887118"
"Crotalus totonacus",-100.0180453062,21.3510977878,"inat",2022-06-28,"123856805"
"Crotalus basiliscus",-108.7487633333,26.0786638421,"inat",2022-06-25,"123481671"
"Crotalus basiliscus",-103.7618052587,20.1864974857,"inat",2022-06-18,"123183020"
"Crotalus basiliscus",-103.677955,20.2464083333,"inat",2022-06-20,"122845673"
"Crotalus basiliscus",-103.6899333333,20.2253916667,"inat",2022-06-20,"122808539"
"Crotalus basiliscus",-103.6727916667,20.2457966667,"inat",2022-06-19,"122610393"
"Crotalus basiliscus",-105.044572,19.4984275,"inat",2016-09-01,"121011321"
"Crotalus totonacus",-99.114558,21.3295659722,"inat",2022-05-24,"119151620"
"Crotalus basiliscus",-103.9467926686,19.5639320154,"inat",2019-10-26,"117381727"
"Crotalus basiliscus",-105.2222364208,21.074245076,"inat",2021-12-10,"116635168"
"Crotalus basiliscus",-106.5282561,23.3914092,"inat",2022-05-01,"116240222"
"Crotalus basiliscus",-106.4552466667,23.2869333333,"inat",2022-05-01,"115989023"
"Crotalus totonacus",-100.590505,22.048912,"inat",2022-05-03,"115976831"
"Crotalus basiliscus",-106.9196279347,23.948965589,"inat",NA,"115474376"
"Crotalus basiliscus",-106.4911588,23.3072545,"inat",2022-05-01,"115438379"
"Crotalus basiliscus",-106.6865514713,24.233124367,"inat",2022-05-01,"115215675"
"Crotalus basiliscus",-106.920398227,23.9516409546,"inat",2022-05-02,"115043344"
"Crotalus basiliscus",-105.8621385321,22.7482302664,"inat",2022-04-19,"112164962"
"Crotalus basiliscus",-105.1058642016,20.6940767074,"inat",2022-01-13,"110683187"
"Crotalus basiliscus",-103.5744871134,20.6266563575,"inat",2010-06-27,"109813964"
"Crotalus basiliscus",-103.5744817489,20.6266488267,"inat",2010-06-27,"109813963"
"Crotalus basiliscus",-103.57448309,20.6266418292,"inat",2010-06-27,"109813962"
"Crotalus basiliscus",-103.8617118553,20.8096088477,"inat",2021-07-22,"108840123"
"Crotalus basiliscus",-108.4193458781,27.3233222637,"inat",NA,"108835515"
"Crotalus basiliscus",-106.7500043614,24.3602700748,"inat",2020-11-11,"107798026"
"Crotalus basiliscus",-103.2072283178,20.6818262783,"inat",2007-06-20,"106816402"
"Crotalus basiliscus",-106.4315453544,23.2999999585,"inat",2022-01-19,"105673140"
"Crotalus basiliscus",-106.6124733,24.3996008,"inat",2019-11-13,"105594690"
"Crotalus totonacus",-99.1634767503,21.0231086689,"inat",2022-01-24,"105543086"
"Crotalus basiliscus",-108.9176616667,25.5690466667,"inat",2022-01-19,"105253169"
"Crotalus basiliscus",-104.0739269663,20.2333732633,"inat",2021-06-18,"105113715"
"Crotalus basiliscus",-106.4853824,23.2982447997,"inat",2022-01-12,"104933300"
"Crotalus totonacus",-98.4588899189,23.4294293143,"inat",2021-12-15,"104725288"
"Crotalus basiliscus",-118.257249409,34.0838514994,"inat",2016-10-06,"104671487"
"Crotalus basiliscus",-106.4434664324,23.2995685435,"inat",2021-10-07,"103707255"
"Crotalus basiliscus",-103.4230687725,19.2461754975,"inat",2021-01-20,"103485911"
"Crotalus basiliscus",-105.2321998956,21.3201693158,"inat",2021-12-11,"103002328"
"Crotalus totonacus",-98.5556744412,23.5041984843,"inat",2021-12-10,"102901030"
"Crotalus basiliscus",-104.7622533333,19.2670616667,"inat",2021-11-21,"101664961"
"Crotalus basiliscus",-105.3363923728,20.9778911714,"inat",2021-11-13,"101070216"
"Crotalus basiliscus",-107.6681811735,25.0692522543,"inat",2021-11-13,"101065573"
"Crotalus basiliscus",-105.3326644722,22.2268905556,"inat",2021-11-08,"100852281"
"Crotalus basiliscus",-103.8202995434,20.8999277261,"inat",NA,"100434105"
"Crotalus basiliscus",-105.0555979206,21.5754582704,"inat",2021-10-29,"100368638"
"Crotalus basiliscus",-103.5499707609,20.8714116571,"inat",2021-10-08,"100333753"
"Crotalus totonacus",-99.2888856045,20.915583434,"inat",2020-10-21,"100299091"
"Crotalus basiliscus",-102.2556201741,19.4995146288,"inat",NA,"100013186"
"Crotalus totonacus",-99.2402882079,20.8519140238,"inat",2021-08-27,"99648644"
"Crotalus basiliscus",-103.6699867028,22.2122618443,"inat",2021-10-21,"99415278"
"Crotalus basiliscus",-99.4636575133,19.3794532545,"inat",NA,"98635873"
"Crotalus basiliscus",-108.911755,27.00992,"inat",2021-10-10,"97785344"
"Crotalus basiliscus",-104.3963599205,19.1212208699,"inat",2021-10-09,"97679042"
"Crotalus basiliscus",-103.7185533333,19.910395,"inat",2021-09-22,"97386786"
"Crotalus basiliscus",-107.5350333333,25.0195233333,"inat",2021-10-03,"97309574"
"Crotalus basiliscus",-105.4877866667,23.0684861667,"inat",2021-09-14,"97187627"
"Crotalus basiliscus",-105.3561706542,20.3354072569,"inat",2021-10-02,"96977345"
"Crotalus basiliscus",-106.4434665,23.2995644,"inat",2021-01-19,"96795935"
"Crotalus basiliscus",-104.9520332615,21.5196808724,"inat",2021-09-20,"96443678"
"Crotalus basiliscus",-104.7983508125,19.2612422642,"inat",2021-09-17,"95548239"
"Crotalus totonacus",-100.2346692234,25.6326296865,"inat",2021-09-16,"95103217"
"Crotalus basiliscus",-103.3759383333,19.41477,"inat",2021-07-18,"95038628"
"Crotalus totonacus",-99.9856344,21.9277923,"inat",2021-09-13,"94896549"
"Crotalus basiliscus",-105.9108470497,22.7727538598,"inat",2021-09-02,"94866272"
"Crotalus basiliscus",-103.3625166449,19.2943606296,"inat",2008-03-28,"94617271"
"Crotalus basiliscus",-103.8759410431,21.8749133045,"inat",2021-09-03,"94174427"
"Crotalus basiliscus",-103.6903223768,18.9617429927,"inat",2018-11-05,"93964702"
"Crotalus totonacus",-99.2305188999,23.5213996671,"inat",2021-08-27,"93429984"
"Crotalus totonacus",-100.0982311497,25.2488293077,"inat",2021-09-01,"93331515"
"Crotalus totonacus",-100.0956807146,25.2436740457,"inat",2021-09-01,"93331486"
"Crotalus totonacus",-98.5883424059,23.5390544435,"inat",2021-08-31,"93318549"
"Crotalus basiliscus",-108.6069926674,26.0363457403,"inat",2015-12-05,"92678923"
"Crotalus basiliscus",-105.0133869747,21.1453166849,"inat",2021-08-19,"91817766"
"Crotalus basiliscus",-102.511700727,19.8064359183,"inat",2021-08-19,"91801996"
"Crotalus basiliscus",-103.3366703329,20.1796167069,"inat",2021-08-18,"91798421"
"Crotalus basiliscus",-103.838898316,20.792319988,"inat",NA,"91604979"
"Crotalus totonacus",-99.2062278361,23.6058723772,"inat",2021-08-12,"91507764"
"Crotalus basiliscus",-103.8524894294,20.8042782891,"inat",2021-08-14,"91424315"
"Crotalus basiliscus",-108.3813888889,26.8158333333,"inat",2019-08-15,"91217470"
"Crotalus basiliscus",-108.3294,26.7103,"inat",2021-07-30,"91216356"
